country_consuming,sector_consuming,analysis_year,stressor,healthcare_supply_chain,national_supply_chain,model
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Avocados,0.10411461349271271,4.065227714443736,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Bambara beans,0.009551852548920225,0.16099238560160445,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Bananas,2.3395031991267827,59.21332343522673,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Barley,56.29486507205423,1931.133642040902,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Beans, dry",0.6241751500013137,13.951173235407346,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Beans, green",0.566262302729515,13.71685801257853,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Berries nec,0.04602304065829057,2.8658277826611016,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Blueberries,0.01454192326998271,1.3438801556240803,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Brazil nuts, with shell",0.0017552831787277815,0.06070753206706349,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Broad beans, horse beans, dry",0.15349699744153605,5.4635833537550775,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Buckwheat,0.2798789247321007,5.760601138095802,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cabbages,2.382919105207078,76.40646506996814,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Canary Seed,0.013597062811707854,0.23882470169189512,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Carobs,0.009045744457505594,0.6442827515142001,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Carrots,1.8528244001906586,97.42562788061429,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Cashew nuts, with shell",0.1752479447648393,3.5032002470724914,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cashewapple,0.025394006977120614,0.9205863305720039,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cassava,8.040472776446201,164.70127596279846,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cassava leaves,0.0024052914457913517,0.04054015762301835,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Castor oil seed,0.1040524862634139,1.2818298857698254,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cauliflower,0.5378335786392223,23.62750328238769,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cereals nec,0.5309516767985119,9.11480084975387,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cherries,0.11326665069042997,5.282734544730827,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Chestnuts,0.05967139635139694,1.4415692079073166,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Chick peas,0.33036164241542115,5.899810469877562,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Chicory Roots,0.07078337631884737,2.226816794211145,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Chillies and peppers, dry",0.15020278341427445,2.963797502751165,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Chillies and peppers, green",0.7361903998048873,29.586257793524627,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cinnamon,0.004616351488012386,0.09647414115353817,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Citrus Fruit nec,0.4963294956294422,9.212505929312924,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cloves,0.005602078956562884,0.10974810878806397,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cocoa Beans,0.25564898478023335,5.823815727339616,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Coconuts,1.8478142636654302,41.348684451066866,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Coffee, Green",0.2660109509464297,6.775697086505676,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Coir,0.134315552439369,2.355082794921736,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cotton Lint,1.5616391948354251,36.145962529025255,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cottonseed,3.8282402965683953,67.90490809341952,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Cow peas, dry",0.2038503022670015,3.4807169053597167,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cranberries,0.011783804476706454,0.2180370853737803,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Cucumbers and Gherkins,2.0747900546996605,63.48633746487212,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Currants,0.07586022365726092,4.153685544398079,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Dates,0.3024010375684114,8.502410420608527,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Eggplants,1.0148096029468434,21.09466862314714,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Fibre Crops nes,0.02994138094550768,0.423168079676788,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Figs,0.04109836988234813,1.264202924567816,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Flax Fibre and Tow,0.03372940710903655,1.381111092058746,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Fonio,0.03920121507553426,0.5757449849028088,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Fruit Fresh Nes,1.0475140618929712,27.01469935316224,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Fruit, tropical fresh nes",0.6093794116198185,14.206437239581266,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Garlic,0.5861793396676193,11.020804548685486,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Ginger,0.08908705809972865,1.5750674950702632,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Gooseberries,0.012374717879794958,1.7086832586220901,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Grapefruit and Pomelos,0.23101784731557698,5.890290412482919,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Grapes,2.58427622969081,147.36216164586403,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Groundnuts in Shell,4.395950441360246,117.83898774919945,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Hazelnuts,0.031110596523426636,1.188147766140331,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Hemp Fibre and Tow,0.004678681449775351,0.13544607461000735,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Hempseed,0.00730189315863239,0.2676573807926065,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Hops,0.010982696582806904,0.4034987175237829,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Jojoba Seeds,3.037917365565363e-06,7.171987957081291e-05,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Jute and Jute-like Fibres,0.2706203012868174,5.331311173492664,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Kapok Fibre,0.00651614822994356,0.10749345323430692,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Karite Nuts,0.12705606834056657,5.168732405100465,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Kiwi Fruit,0.09719833439275503,4.066567857279906,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Kolanuts,0.011396068648671475,0.1920758584612296,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Leeks and other Alliac. Veg.,0.11125446879886994,10.480175652974074,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Leguminous vegetables, nes",0.06572131314839108,4.91668555608442,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Lemons and Limes,0.371655976650756,13.797990889552377,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Lentils,0.2089983734054598,4.075586075065024,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Lettuce,0.6524137086928533,35.118110199563006,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Linseed,0.23033041358764855,5.193173315080532,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Lupins,0.0705170265030417,3.837810011963855,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Maize,51.41171492774259,894.0496433693304,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Maize, green",0.2818961406057252,9.333296744388072,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Mangoes, mangosteens, guavas",0.8956001495074474,18.03982194565083,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Mate,0.018656867191213438,0.5612981148464616,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Melonseed,0.14374009584662714,5.7813959171278215,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Millet,1.9377939373409392,24.793971639172113,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Mixed Grain,1.330726203076696,53.48004581819353,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Mushrooms,0.35164188113696904,20.31751374176447,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Mustard Seed,0.053170167562294375,1.001914915997442,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Natural Rubber,0.4885472773490712,11.493343628659511,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Nutmeg, mace and cardamoms",0.003052176759005809,0.06742601004647888,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Nuts, nes",0.022908285045775377,0.5179752071603445,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Oats,7.838272878077311,267.2333536300584,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Oil Palm Fruit,25.42088525601473,500.12213604144654,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Oilseeds nec,0.2842889261606487,6.9372694707550275,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Okra,0.204361164703661,3.1176895412168237,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Olives,0.986284135464835,111.70803893345861,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Onions,0.14089068368766416,6.699964651572183,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Onions, dry",2.6983116279867176,127.65117205678982,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Oranges,1.733132399952751,77.849706875185,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Other Bastfibres,0.013256361385420053,0.31750689275469907,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Other melons,0.8188422475152974,23.168408151665332,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Papayas,0.30311932944826964,6.008254012382941,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Peaches and Nectarines,0.6650788559938855,29.47404855743766,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Pears,0.6987221931849571,31.32386487392289,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Peas, Green",0.42987047474629747,15.542900252138692,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Peas, dry",0.5151469305754226,22.32307778909907,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Pepper,0.016987016789160564,0.3779688008669186,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Peppermint,0.004417138381527897,0.101600401139197,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Persimmons,0.1001824117531863,1.7695585697048395,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Pigeon peas,0.1418768564978936,2.372568235189071,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Pineapples,0.6938903052740537,20.21029436587046,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Pistachios,0.03241752988412336,0.990465369597156,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Plantains,1.4784534089808485,32.97444174300487,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Plums,0.42929024164581847,11.644996306947549,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Pome fruit, nes",0.005909718591327333,0.1526707687878961,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Poppy Seed,0.006954835973980066,0.20246773558102135,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Potatoes,20.277538101733384,845.7452783098656,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Pulses nec,0.23649487290194535,8.676084915615741,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Pumpkins, Squash, Gourds",0.7206691206054543,23.512603124892102,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Pyrethrum, Dried Flowers",0.0005891622907223932,0.013594027313346893,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Quinces,0.026924657044262845,0.7800272571782384,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Quinoa,0.007898045024396987,0.09475381246101088,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Ramie,0.0038878849713152495,0.21158106953001327,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Rapeseed,17.527138004470316,648.2823183106036,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Raspberries,0.04009925390866137,3.4785022472925498,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,Domestic Extraction Used - Primary Crops - Rice,19.67789676852093,330.1233442726519,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
DNK,health_and_eldercare,2022,"Domestic Extraction Used - Primary Crops - Roots and Tubers, nes",0.38789917308199995,7.692385219470121,EXIOBASE v3.8.2 IOT_2022_ixi with Danish sea-transport reallocation (Rørmose Jensen & Iliev 2022)
