time,geo,nace_r2,cpa2_1,unit,value
2022,DK,M69_M70,CPA_C17,MIO_EUR,0
2022,DK,M69_M70,CPA_C18,MIO_EUR,0
2022,DK,M69_M70,CPA_C19,MIO_EUR,0
2022,DK,M69_M70,CPA_C20,MIO_EUR,0
2022,DK,M69_M70,CPA_C21,MIO_EUR,0
2022,DK,M69_M70,CPA_C22,MIO_EUR,0
2022,DK,M69_M70,CPA_C23,MIO_EUR,0
2022,DK,M69_M70,CPA_C24,MIO_EUR,0
2022,DK,M69_M70,CPA_C25,MIO_EUR,0
2022,DK,M69_M70,CPA_C26,MIO_EUR,0
2022,DK,M69_M70,CPA_C27,MIO_EUR,0
2022,DK,M69_M70,CPA_C28,MIO_EUR,10.4
2022,DK,M69_M70,CPA_C29,MIO_EUR,0
2022,DK,M69_M70,CPA_C30,MIO_EUR,0
2022,DK,M69_M70,CPA_C31_32,MIO_EUR,0
2022,DK,M69_M70,CPA_C33,MIO_EUR,0
2022,DK,M69_M70,CPA_D35,MIO_EUR,0
2022,DK,M69_M70,CPA_E36,MIO_EUR,0
2022,DK,M69_M70,CPA_E37-39,MIO_EUR,0
2022,DK,M69_M70,CPA_F,MIO_EUR,0
2022,DK,M69_M70,CPA_G45,MIO_EUR,0
2022,DK,M69_M70,CPA_G46,MIO_EUR,0
2022,DK,M69_M70,CPA_G47,MIO_EUR,0
2022,DK,M69_M70,CPA_H49,MIO_EUR,0
2022,DK,M69_M70,CPA_H50,MIO_EUR,0
2022,DK,M69_M70,CPA_H51,MIO_EUR,0
2022,DK,M69_M70,CPA_H52,MIO_EUR,0
2022,DK,M69_M70,CPA_H53,MIO_EUR,0
2022,DK,M69_M70,CPA_I,MIO_EUR,0
2022,DK,M69_M70,CPA_J58,MIO_EUR,0
2022,DK,M69_M70,CPA_J59_60,MIO_EUR,0
2022,DK,M69_M70,CPA_J61,MIO_EUR,0
2022,DK,M69_M70,CPA_J62_63,MIO_EUR,334.441
2022,DK,M69_M70,CPA_K64,MIO_EUR,0
2022,DK,M69_M70,CPA_K65,MIO_EUR,0
2022,DK,M69_M70,CPA_K66,MIO_EUR,0
2022,DK,M69_M70,CPA_L,MIO_EUR,0
2022,DK,M69_M70,CPA_M69_70,MIO_EUR,13363.492
2022,DK,M69_M70,CPA_M71,MIO_EUR,0
2022,DK,M69_M70,CPA_M72,MIO_EUR,126.112
2022,DK,M69_M70,CPA_M73,MIO_EUR,0
2022,DK,M69_M70,CPA_M74_75,MIO_EUR,0
2022,DK,M69_M70,CPA_N77,MIO_EUR,59.08
2022,DK,M69_M70,CPA_N78,MIO_EUR,0
2022,DK,M69_M70,CPA_N79,MIO_EUR,0
2022,DK,M69_M70,CPA_N80-82,MIO_EUR,504.446
2022,DK,M69_M70,CPA_O84,MIO_EUR,0
2022,DK,M69_M70,CPA_P85,MIO_EUR,0
2022,DK,M69_M70,CPA_Q86,MIO_EUR,0
2022,DK,M69_M70,CPA_Q87_88,MIO_EUR,0
2022,DK,M69_M70,CPA_R90-92,MIO_EUR,0
2022,DK,M69_M70,CPA_R93,MIO_EUR,0
2022,DK,M69_M70,CPA_S94,MIO_EUR,0
2022,DK,M69_M70,CPA_S95,MIO_EUR,0
2022,DK,M69_M70,CPA_S96,MIO_EUR,0
2022,DK,M69_M70,CPA_T,MIO_EUR,0
2022,DK,M69_M70,CPA_U,MIO_EUR,0
2022,DK,M71,CPA_A01,MIO_EUR,0
2022,DK,M71,CPA_A02,MIO_EUR,0
2022,DK,M71,CPA_A03,MIO_EUR,0
2022,DK,M71,CPA_B,MIO_EUR,0
2022,DK,M71,CPA_C10-12,MIO_EUR,0
2022,DK,M71,CPA_C13-15,MIO_EUR,0
2022,DK,M71,CPA_C16,MIO_EUR,0
2022,DK,M71,CPA_C17,MIO_EUR,0
2022,DK,M71,CPA_C18,MIO_EUR,0
2022,DK,M71,CPA_C19,MIO_EUR,0
2022,DK,M71,CPA_C20,MIO_EUR,0
2022,DK,M71,CPA_C21,MIO_EUR,0
2022,DK,M71,CPA_C22,MIO_EUR,0
2022,DK,M71,CPA_C23,MIO_EUR,0
2022,DK,M71,CPA_C24,MIO_EUR,0
2022,DK,M71,CPA_C25,MIO_EUR,0
2022,DK,M71,CPA_C26,MIO_EUR,0
2022,DK,M71,CPA_C27,MIO_EUR,0
2022,DK,M71,CPA_C28,MIO_EUR,31.621
2022,DK,M71,CPA_C29,MIO_EUR,0
2022,DK,M71,CPA_C30,MIO_EUR,0
2022,DK,M71,CPA_C31_32,MIO_EUR,0
2022,DK,M71,CPA_C33,MIO_EUR,0
2022,DK,M71,CPA_D35,MIO_EUR,0
2022,DK,M71,CPA_E36,MIO_EUR,0
2022,DK,M71,CPA_E37-39,MIO_EUR,0
2022,DK,M71,CPA_F,MIO_EUR,0
2022,DK,M71,CPA_G45,MIO_EUR,0
2022,DK,M71,CPA_G46,MIO_EUR,0
2022,DK,M71,CPA_G47,MIO_EUR,0
2022,DK,M71,CPA_H49,MIO_EUR,0
2022,DK,M71,CPA_H50,MIO_EUR,0
2022,DK,M71,CPA_H51,MIO_EUR,0
2022,DK,M71,CPA_H52,MIO_EUR,0
2022,DK,M71,CPA_H53,MIO_EUR,0
2022,DK,M71,CPA_I,MIO_EUR,0
2022,DK,M71,CPA_J58,MIO_EUR,0
2022,DK,M71,CPA_J59_60,MIO_EUR,0
2022,DK,M71,CPA_J61,MIO_EUR,0
2022,DK,M71,CPA_J62_63,MIO_EUR,84.037
2022,DK,M71,CPA_K64,MIO_EUR,0
2022,DK,M71,CPA_K65,MIO_EUR,0
2022,DK,M71,CPA_K66,MIO_EUR,0
2022,DK,M71,CPA_L,MIO_EUR,0
2022,DK,M71,CPA_M69_70,MIO_EUR,0
2022,DK,M71,CPA_M71,MIO_EUR,10514.936
2022,DK,M71,CPA_M72,MIO_EUR,287.727
2022,DK,M71,CPA_M73,MIO_EUR,0
2022,DK,M71,CPA_M74_75,MIO_EUR,0
2022,DK,M71,CPA_N77,MIO_EUR,29.927
2022,DK,M71,CPA_N78,MIO_EUR,0
2022,DK,M71,CPA_N79,MIO_EUR,0
2022,DK,M71,CPA_N80-82,MIO_EUR,98.933
2022,DK,M71,CPA_O84,MIO_EUR,92.496
2022,DK,M71,CPA_P85,MIO_EUR,0
2022,DK,M71,CPA_Q86,MIO_EUR,0
2022,DK,M71,CPA_Q87_88,MIO_EUR,0
2022,DK,M71,CPA_R90-92,MIO_EUR,0
2022,DK,M71,CPA_R93,MIO_EUR,0
2022,DK,M71,CPA_S94,MIO_EUR,0
2022,DK,M71,CPA_S95,MIO_EUR,0
2022,DK,M71,CPA_S96,MIO_EUR,0
2022,DK,M71,CPA_T,MIO_EUR,0
2022,DK,M71,CPA_U,MIO_EUR,0
2022,DK,M72,CPA_A01,MIO_EUR,0
2022,DK,M72,CPA_A02,MIO_EUR,0
2022,DK,M72,CPA_A03,MIO_EUR,0
2022,DK,M72,CPA_B,MIO_EUR,0
2022,DK,M72,CPA_C10-12,MIO_EUR,0
2022,DK,M72,CPA_C13-15,MIO_EUR,0
2022,DK,M72,CPA_C16,MIO_EUR,0
2022,DK,M72,CPA_C17,MIO_EUR,0
2022,DK,M72,CPA_C18,MIO_EUR,0
2022,DK,M72,CPA_C19,MIO_EUR,0
2022,DK,M72,CPA_C20,MIO_EUR,0
2022,DK,M72,CPA_C21,MIO_EUR,0
2022,DK,M72,CPA_C22,MIO_EUR,0
2022,DK,M72,CPA_C23,MIO_EUR,0
2022,DK,M72,CPA_C24,MIO_EUR,0
2022,DK,M72,CPA_C25,MIO_EUR,0
2022,DK,M72,CPA_C26,MIO_EUR,0
2022,DK,M72,CPA_C27,MIO_EUR,0
2022,DK,M72,CPA_C28,MIO_EUR,68.649
2022,DK,M72,CPA_C29,MIO_EUR,0
2022,DK,M72,CPA_C30,MIO_EUR,0
2022,DK,M72,CPA_C31_32,MIO_EUR,0
2022,DK,M72,CPA_C33,MIO_EUR,0
2022,DK,M72,CPA_D35,MIO_EUR,0
2022,DK,M72,CPA_E36,MIO_EUR,0
2022,DK,M72,CPA_E37-39,MIO_EUR,0
2022,DK,M72,CPA_F,MIO_EUR,0
2022,DK,M72,CPA_G45,MIO_EUR,0
2022,DK,M72,CPA_G46,MIO_EUR,0
2022,DK,M72,CPA_G47,MIO_EUR,0
2022,DK,M72,CPA_H49,MIO_EUR,0
2022,DK,M72,CPA_H50,MIO_EUR,0
2022,DK,M72,CPA_H51,MIO_EUR,0
2022,DK,M72,CPA_H52,MIO_EUR,0
2022,DK,M72,CPA_H53,MIO_EUR,0
2022,DK,M72,CPA_I,MIO_EUR,0
2022,DK,M72,CPA_J58,MIO_EUR,0
2022,DK,M72,CPA_J59_60,MIO_EUR,0
2022,DK,M72,CPA_J61,MIO_EUR,0
2022,DK,M72,CPA_J62_63,MIO_EUR,77.212
2022,DK,M72,CPA_K64,MIO_EUR,0
2022,DK,M72,CPA_K65,MIO_EUR,0
2022,DK,M72,CPA_K66,MIO_EUR,0
2022,DK,M72,CPA_L,MIO_EUR,0
2022,DK,M72,CPA_M69_70,MIO_EUR,0
2022,DK,M72,CPA_M71,MIO_EUR,0
2022,DK,M72,CPA_M72,MIO_EUR,5425.925
2022,DK,M72,CPA_M73,MIO_EUR,0
2022,DK,M72,CPA_M74_75,MIO_EUR,0
2022,DK,M72,CPA_N77,MIO_EUR,8.411
2022,DK,M72,CPA_N78,MIO_EUR,0
2022,DK,M72,CPA_N79,MIO_EUR,0
2022,DK,M72,CPA_N80-82,MIO_EUR,1297.768
2022,DK,M72,CPA_O84,MIO_EUR,5.213
2022,DK,M72,CPA_P85,MIO_EUR,0
2022,DK,M72,CPA_Q86,MIO_EUR,0
2022,DK,M72,CPA_Q87_88,MIO_EUR,0
2022,DK,M72,CPA_R90-92,MIO_EUR,0
2022,DK,M72,CPA_R93,MIO_EUR,0
2022,DK,M72,CPA_S94,MIO_EUR,0
2022,DK,M72,CPA_S95,MIO_EUR,0
2022,DK,M72,CPA_S96,MIO_EUR,0
2022,DK,M72,CPA_T,MIO_EUR,0
2022,DK,M72,CPA_U,MIO_EUR,0
2022,DK,M73,CPA_A01,MIO_EUR,0
2022,DK,M73,CPA_A02,MIO_EUR,0
2022,DK,M73,CPA_A03,MIO_EUR,0
2022,DK,M73,CPA_B,MIO_EUR,0
2022,DK,M73,CPA_C10-12,MIO_EUR,0
2022,DK,M73,CPA_C13-15,MIO_EUR,0
2022,DK,M73,CPA_C16,MIO_EUR,0
2022,DK,M73,CPA_C17,MIO_EUR,0
2022,DK,M73,CPA_C18,MIO_EUR,0
2022,DK,M73,CPA_C19,MIO_EUR,0
2022,DK,M73,CPA_C20,MIO_EUR,0
2022,DK,M73,CPA_C21,MIO_EUR,0
2022,DK,M73,CPA_C22,MIO_EUR,0
2022,DK,M73,CPA_C23,MIO_EUR,0
2022,DK,M73,CPA_C24,MIO_EUR,0
2022,DK,M73,CPA_C25,MIO_EUR,0
2022,DK,M73,CPA_C26,MIO_EUR,0
2022,DK,M73,CPA_C27,MIO_EUR,0
2022,DK,M73,CPA_C28,MIO_EUR,1.101
2022,DK,M73,CPA_C29,MIO_EUR,0
2022,DK,M73,CPA_C30,MIO_EUR,0
2022,DK,M73,CPA_C31_32,MIO_EUR,0
2022,DK,M73,CPA_C33,MIO_EUR,0
2022,DK,M73,CPA_D35,MIO_EUR,0
2022,DK,M73,CPA_E36,MIO_EUR,0
2022,DK,M73,CPA_E37-39,MIO_EUR,0
2022,DK,M73,CPA_F,MIO_EUR,0
2022,DK,M73,CPA_G45,MIO_EUR,0
2022,DK,M73,CPA_G46,MIO_EUR,0
2022,DK,M73,CPA_G47,MIO_EUR,0
2022,DK,M73,CPA_H49,MIO_EUR,0
2022,DK,M73,CPA_H50,MIO_EUR,0
2022,DK,M73,CPA_H51,MIO_EUR,0
2022,DK,M73,CPA_H52,MIO_EUR,0
2022,DK,M73,CPA_H53,MIO_EUR,0
2022,DK,M73,CPA_I,MIO_EUR,0
2022,DK,M73,CPA_J58,MIO_EUR,0
2022,DK,M73,CPA_J59_60,MIO_EUR,0
2022,DK,M73,CPA_J61,MIO_EUR,0
2022,DK,M73,CPA_J62_63,MIO_EUR,37.368
2022,DK,M73,CPA_K64,MIO_EUR,0
2022,DK,M73,CPA_K65,MIO_EUR,0
2022,DK,M73,CPA_K66,MIO_EUR,0
2022,DK,M73,CPA_L,MIO_EUR,0
2022,DK,M73,CPA_M69_70,MIO_EUR,0
2022,DK,M73,CPA_M71,MIO_EUR,0
2022,DK,M73,CPA_M72,MIO_EUR,3.093
2022,DK,M73,CPA_M73,MIO_EUR,2790.54
2022,DK,M73,CPA_M74_75,MIO_EUR,0
2022,DK,M73,CPA_N77,MIO_EUR,7.09
2022,DK,M73,CPA_N78,MIO_EUR,0
2022,DK,M73,CPA_N79,MIO_EUR,0
2022,DK,M73,CPA_N80-82,MIO_EUR,2.326
2022,DK,M73,CPA_O84,MIO_EUR,0
2022,DK,M73,CPA_P85,MIO_EUR,0
2022,DK,M73,CPA_Q86,MIO_EUR,0
2022,DK,M73,CPA_Q87_88,MIO_EUR,0
2022,DK,M73,CPA_R90-92,MIO_EUR,0
2022,DK,M73,CPA_R93,MIO_EUR,0
2022,DK,M73,CPA_S94,MIO_EUR,0
2022,DK,M73,CPA_S95,MIO_EUR,0
2022,DK,M73,CPA_S96,MIO_EUR,0
2022,DK,M73,CPA_T,MIO_EUR,0
2022,DK,M73,CPA_U,MIO_EUR,0
2022,DK,M74_M75,CPA_A01,MIO_EUR,0
2022,DK,M74_M75,CPA_A02,MIO_EUR,0
2022,DK,M74_M75,CPA_A03,MIO_EUR,0
2022,DK,M74_M75,CPA_B,MIO_EUR,0
2022,DK,M74_M75,CPA_C10-12,MIO_EUR,0
2022,DK,M74_M75,CPA_C13-15,MIO_EUR,0
2022,DK,M74_M75,CPA_C16,MIO_EUR,0
2022,DK,M74_M75,CPA_C17,MIO_EUR,0
2022,DK,M74_M75,CPA_C18,MIO_EUR,0
2022,DK,M74_M75,CPA_C19,MIO_EUR,0
2022,DK,M74_M75,CPA_C20,MIO_EUR,0
2022,DK,M74_M75,CPA_C21,MIO_EUR,0
2022,DK,M74_M75,CPA_C22,MIO_EUR,0
2022,DK,M74_M75,CPA_C23,MIO_EUR,0
2022,DK,M74_M75,CPA_C24,MIO_EUR,0
2022,DK,M74_M75,CPA_C25,MIO_EUR,0
2022,DK,M74_M75,CPA_C26,MIO_EUR,0
2022,DK,M74_M75,CPA_C27,MIO_EUR,0
2022,DK,M74_M75,CPA_C28,MIO_EUR,9.389
2022,DK,M74_M75,CPA_C29,MIO_EUR,0
2022,DK,M74_M75,CPA_C30,MIO_EUR,0
2022,DK,M74_M75,CPA_C31_32,MIO_EUR,0
2022,DK,M74_M75,CPA_C33,MIO_EUR,0
2022,DK,M74_M75,CPA_D35,MIO_EUR,0
2022,DK,M74_M75,CPA_E36,MIO_EUR,0
2022,DK,M74_M75,CPA_E37-39,MIO_EUR,0
2022,DK,M74_M75,CPA_F,MIO_EUR,0
2022,DK,M74_M75,CPA_G45,MIO_EUR,0
2022,DK,M74_M75,CPA_G46,MIO_EUR,0
2022,DK,M74_M75,CPA_G47,MIO_EUR,0
2022,DK,M74_M75,CPA_H49,MIO_EUR,0
2022,DK,M74_M75,CPA_H50,MIO_EUR,0
2022,DK,M74_M75,CPA_H51,MIO_EUR,0
2022,DK,M74_M75,CPA_H52,MIO_EUR,0
2022,DK,M74_M75,CPA_H53,MIO_EUR,0
2022,DK,M74_M75,CPA_I,MIO_EUR,0
2022,DK,M74_M75,CPA_J58,MIO_EUR,0
2022,DK,M74_M75,CPA_J59_60,MIO_EUR,0
2022,DK,M74_M75,CPA_J61,MIO_EUR,0
2022,DK,M74_M75,CPA_J62_63,MIO_EUR,29.402
2022,DK,M74_M75,CPA_K64,MIO_EUR,0
2022,DK,M74_M75,CPA_K65,MIO_EUR,0
2022,DK,M74_M75,CPA_K66,MIO_EUR,0
2022,DK,M74_M75,CPA_L,MIO_EUR,0
2022,DK,M74_M75,CPA_M69_70,MIO_EUR,0
2022,DK,M74_M75,CPA_M71,MIO_EUR,0
2022,DK,M74_M75,CPA_M72,MIO_EUR,15.817
2022,DK,M74_M75,CPA_M73,MIO_EUR,0
2022,DK,M74_M75,CPA_M74_75,MIO_EUR,3739.668
2022,DK,M74_M75,CPA_N77,MIO_EUR,8.486
2022,DK,M74_M75,CPA_N78,MIO_EUR,0
2022,DK,M74_M75,CPA_N79,MIO_EUR,0
2022,DK,M74_M75,CPA_N80-82,MIO_EUR,7.331
2022,DK,M74_M75,CPA_O84,MIO_EUR,0
2022,DK,M74_M75,CPA_P85,MIO_EUR,0
2022,DK,M74_M75,CPA_Q86,MIO_EUR,0
2022,DK,M74_M75,CPA_Q87_88,MIO_EUR,0
2022,DK,M74_M75,CPA_R90-92,MIO_EUR,0
2022,DK,M74_M75,CPA_R93,MIO_EUR,0
2022,DK,M74_M75,CPA_S94,MIO_EUR,0
2022,DK,M74_M75,CPA_S95,MIO_EUR,0
2022,DK,M74_M75,CPA_S96,MIO_EUR,0
2022,DK,M74_M75,CPA_T,MIO_EUR,0
2022,DK,M74_M75,CPA_U,MIO_EUR,0
2022,DK,N77,CPA_A01,MIO_EUR,0
2022,DK,N77,CPA_A02,MIO_EUR,0
2022,DK,N77,CPA_A03,MIO_EUR,0
2022,DK,N77,CPA_B,MIO_EUR,0
2022,DK,N77,CPA_C10-12,MIO_EUR,0
2022,DK,N77,CPA_C13-15,MIO_EUR,0
2022,DK,N77,CPA_C16,MIO_EUR,0
2022,DK,N77,CPA_C17,MIO_EUR,0
2022,DK,N77,CPA_C18,MIO_EUR,0
2022,DK,N77,CPA_C19,MIO_EUR,0
2022,DK,N77,CPA_C20,MIO_EUR,0
2022,DK,N77,CPA_C21,MIO_EUR,0
2022,DK,N77,CPA_C22,MIO_EUR,0
2022,DK,N77,CPA_C23,MIO_EUR,0
2022,DK,N77,CPA_C24,MIO_EUR,0
2022,DK,N77,CPA_C25,MIO_EUR,0
2022,DK,N77,CPA_C26,MIO_EUR,0
2022,DK,N77,CPA_C27,MIO_EUR,0
2022,DK,N77,CPA_C28,MIO_EUR,6.237
2022,DK,N77,CPA_C29,MIO_EUR,0
2022,DK,N77,CPA_C30,MIO_EUR,0
2022,DK,N77,CPA_C31_32,MIO_EUR,0
2022,DK,N77,CPA_C33,MIO_EUR,0
2022,DK,N77,CPA_D35,MIO_EUR,0
2022,DK,N77,CPA_E36,MIO_EUR,0
2022,DK,N77,CPA_E37-39,MIO_EUR,0
2022,DK,N77,CPA_F,MIO_EUR,0
2022,DK,N77,CPA_G45,MIO_EUR,0
2022,DK,N77,CPA_G46,MIO_EUR,0
2022,DK,N77,CPA_G47,MIO_EUR,0
2022,DK,N77,CPA_H49,MIO_EUR,0
2022,DK,N77,CPA_H50,MIO_EUR,0
2022,DK,N77,CPA_H51,MIO_EUR,0
2022,DK,N77,CPA_H52,MIO_EUR,0
2022,DK,N77,CPA_H53,MIO_EUR,0
2022,DK,N77,CPA_I,MIO_EUR,0
2022,DK,N77,CPA_J58,MIO_EUR,0
2022,DK,N77,CPA_J59_60,MIO_EUR,0
2022,DK,N77,CPA_J61,MIO_EUR,0
2022,DK,N77,CPA_J62_63,MIO_EUR,29.438
2022,DK,N77,CPA_K64,MIO_EUR,0
2022,DK,N77,CPA_K65,MIO_EUR,0
2022,DK,N77,CPA_K66,MIO_EUR,0
2022,DK,N77,CPA_L,MIO_EUR,0
2022,DK,N77,CPA_M69_70,MIO_EUR,0
2022,DK,N77,CPA_M71,MIO_EUR,0
2022,DK,N77,CPA_M72,MIO_EUR,187.976
2022,DK,N77,CPA_M73,MIO_EUR,0
2022,DK,N77,CPA_M74_75,MIO_EUR,0
2022,DK,N77,CPA_N77,MIO_EUR,5398.803
2022,DK,N77,CPA_N78,MIO_EUR,0
2022,DK,N77,CPA_N79,MIO_EUR,0
2022,DK,N77,CPA_N80-82,MIO_EUR,187.241
2022,DK,N77,CPA_O84,MIO_EUR,0
2022,DK,N77,CPA_P85,MIO_EUR,0
2022,DK,N77,CPA_Q86,MIO_EUR,0
2022,DK,N77,CPA_Q87_88,MIO_EUR,0
2022,DK,N77,CPA_R90-92,MIO_EUR,0
2022,DK,N77,CPA_R93,MIO_EUR,0
2022,DK,N77,CPA_S94,MIO_EUR,0
2022,DK,N77,CPA_S95,MIO_EUR,1.21
2022,DK,N77,CPA_S96,MIO_EUR,0
2022,DK,N77,CPA_T,MIO_EUR,0
2022,DK,N77,CPA_U,MIO_EUR,0
2022,DK,N78,CPA_A01,MIO_EUR,0
2022,DK,N78,CPA_A02,MIO_EUR,0
2022,DK,N78,CPA_A03,MIO_EUR,0
2022,DK,N78,CPA_B,MIO_EUR,0
2022,DK,N78,CPA_C10-12,MIO_EUR,0
2022,DK,N78,CPA_C13-15,MIO_EUR,0
2022,DK,N78,CPA_C16,MIO_EUR,0
2022,DK,N78,CPA_C17,MIO_EUR,0
2022,DK,N78,CPA_C18,MIO_EUR,0
2022,DK,N78,CPA_C19,MIO_EUR,0
2022,DK,N78,CPA_C20,MIO_EUR,0
2022,DK,N78,CPA_C21,MIO_EUR,0
2022,DK,N78,CPA_C22,MIO_EUR,0
2022,DK,N78,CPA_C23,MIO_EUR,0
2022,DK,N78,CPA_C24,MIO_EUR,0
2022,DK,N78,CPA_C25,MIO_EUR,0
2022,DK,N78,CPA_C26,MIO_EUR,0
2022,DK,N78,CPA_C27,MIO_EUR,0
2022,DK,N78,CPA_C28,MIO_EUR,0.446
2022,DK,N78,CPA_C29,MIO_EUR,0
2022,DK,N78,CPA_C30,MIO_EUR,0
2022,DK,N78,CPA_C31_32,MIO_EUR,0
2022,DK,N78,CPA_C33,MIO_EUR,0
2022,DK,N78,CPA_D35,MIO_EUR,0
2022,DK,N78,CPA_E36,MIO_EUR,0
2022,DK,N78,CPA_E37-39,MIO_EUR,0
2022,DK,N78,CPA_F,MIO_EUR,0
2022,DK,N78,CPA_G45,MIO_EUR,0
2022,DK,N78,CPA_G46,MIO_EUR,0
2022,DK,N78,CPA_G47,MIO_EUR,0
2022,DK,N78,CPA_H49,MIO_EUR,0
2022,DK,N78,CPA_H50,MIO_EUR,0
2022,DK,N78,CPA_H51,MIO_EUR,0
2022,DK,N78,CPA_H52,MIO_EUR,0
2022,DK,N78,CPA_H53,MIO_EUR,0
2022,DK,N78,CPA_I,MIO_EUR,0
2022,DK,N78,CPA_J58,MIO_EUR,0
2022,DK,N78,CPA_J59_60,MIO_EUR,0
2022,DK,N78,CPA_J61,MIO_EUR,0
2022,DK,N78,CPA_J62_63,MIO_EUR,13.74
2022,DK,N78,CPA_K64,MIO_EUR,0
2022,DK,N78,CPA_K65,MIO_EUR,0
2022,DK,N78,CPA_K66,MIO_EUR,0
2022,DK,N78,CPA_L,MIO_EUR,0
2022,DK,N78,CPA_M69_70,MIO_EUR,0
2022,DK,N78,CPA_M71,MIO_EUR,0
2022,DK,N78,CPA_M72,MIO_EUR,4.468
2022,DK,N78,CPA_M73,MIO_EUR,0
2022,DK,N78,CPA_M74_75,MIO_EUR,0
2022,DK,N78,CPA_N77,MIO_EUR,3.439
2022,DK,N78,CPA_N78,MIO_EUR,4515.681
2022,DK,N78,CPA_N79,MIO_EUR,0
2022,DK,N78,CPA_N80-82,MIO_EUR,4.426
2022,DK,N78,CPA_O84,MIO_EUR,7.188
2022,DK,N78,CPA_P85,MIO_EUR,0
2022,DK,N78,CPA_Q86,MIO_EUR,0
2022,DK,N78,CPA_Q87_88,MIO_EUR,0
2022,DK,N78,CPA_R90-92,MIO_EUR,0
2022,DK,N78,CPA_R93,MIO_EUR,0
2022,DK,N78,CPA_S94,MIO_EUR,0
2022,DK,N78,CPA_S95,MIO_EUR,0
2022,DK,N78,CPA_S96,MIO_EUR,0
2022,DK,N78,CPA_T,MIO_EUR,0
2022,DK,N78,CPA_U,MIO_EUR,0
2022,DK,N79,CPA_A01,MIO_EUR,0
2022,DK,N79,CPA_A02,MIO_EUR,0
2022,DK,N79,CPA_A03,MIO_EUR,0
2022,DK,N79,CPA_B,MIO_EUR,0
2022,DK,N79,CPA_C10-12,MIO_EUR,0
2022,DK,N79,CPA_C13-15,MIO_EUR,0
2022,DK,N79,CPA_C16,MIO_EUR,0
2022,DK,N79,CPA_C17,MIO_EUR,0
2022,DK,N79,CPA_C18,MIO_EUR,0
2022,DK,N79,CPA_C19,MIO_EUR,0
2022,DK,N79,CPA_C20,MIO_EUR,0
2022,DK,N79,CPA_C21,MIO_EUR,0
2022,DK,N79,CPA_C22,MIO_EUR,0
2022,DK,N79,CPA_C23,MIO_EUR,0
2022,DK,N79,CPA_C24,MIO_EUR,0
2022,DK,N79,CPA_C25,MIO_EUR,0
2022,DK,N79,CPA_C26,MIO_EUR,0
2022,DK,N79,CPA_C27,MIO_EUR,0
2022,DK,N79,CPA_C28,MIO_EUR,0.418
2022,DK,N79,CPA_C29,MIO_EUR,0
2022,DK,N79,CPA_C30,MIO_EUR,0
2022,DK,N79,CPA_C31_32,MIO_EUR,0
2022,DK,N79,CPA_C33,MIO_EUR,0
2022,DK,N79,CPA_D35,MIO_EUR,0
2022,DK,N79,CPA_E36,MIO_EUR,0
2022,DK,N79,CPA_E37-39,MIO_EUR,0
2022,DK,N79,CPA_F,MIO_EUR,0
2022,DK,N79,CPA_G45,MIO_EUR,0
2022,DK,N79,CPA_G46,MIO_EUR,0
2022,DK,N79,CPA_G47,MIO_EUR,0
2022,DK,N79,CPA_H49,MIO_EUR,0
2022,DK,N79,CPA_H50,MIO_EUR,0
2022,DK,N79,CPA_H51,MIO_EUR,0
2022,DK,N79,CPA_H52,MIO_EUR,0
2022,DK,N79,CPA_H53,MIO_EUR,0
2022,DK,N79,CPA_I,MIO_EUR,0
2022,DK,N79,CPA_J58,MIO_EUR,0
2022,DK,N79,CPA_J59_60,MIO_EUR,0
2022,DK,N79,CPA_J61,MIO_EUR,0
2022,DK,N79,CPA_J62_63,MIO_EUR,9.155
2022,DK,N79,CPA_K64,MIO_EUR,0
2022,DK,N79,CPA_K65,MIO_EUR,0
2022,DK,N79,CPA_K66,MIO_EUR,0
2022,DK,N79,CPA_L,MIO_EUR,0
2022,DK,N79,CPA_M69_70,MIO_EUR,0
2022,DK,N79,CPA_M71,MIO_EUR,0
2022,DK,N79,CPA_M72,MIO_EUR,0
2022,DK,N79,CPA_M73,MIO_EUR,0
2022,DK,N79,CPA_M74_75,MIO_EUR,0
2022,DK,N79,CPA_N77,MIO_EUR,1.511
2022,DK,N79,CPA_N78,MIO_EUR,0
2022,DK,N79,CPA_N79,MIO_EUR,1755.776
2022,DK,N79,CPA_N80-82,MIO_EUR,0
2022,DK,N79,CPA_O84,MIO_EUR,0
2022,DK,N79,CPA_P85,MIO_EUR,0
2022,DK,N79,CPA_Q86,MIO_EUR,0
2022,DK,N79,CPA_Q87_88,MIO_EUR,0
2022,DK,N79,CPA_R90-92,MIO_EUR,0
2022,DK,N79,CPA_R93,MIO_EUR,0
2022,DK,N79,CPA_S94,MIO_EUR,0
2022,DK,N79,CPA_S95,MIO_EUR,0
2022,DK,N79,CPA_S96,MIO_EUR,0
2022,DK,N79,CPA_T,MIO_EUR,0
2022,DK,N79,CPA_U,MIO_EUR,0
2022,DK,N80-N82,CPA_A01,MIO_EUR,0
2022,DK,N80-N82,CPA_A02,MIO_EUR,0
2022,DK,N80-N82,CPA_A03,MIO_EUR,0
2022,DK,N80-N82,CPA_B,MIO_EUR,0
2022,DK,N80-N82,CPA_C10-12,MIO_EUR,0
2022,DK,N80-N82,CPA_C13-15,MIO_EUR,0
2022,DK,N80-N82,CPA_C16,MIO_EUR,0
2022,DK,N80-N82,CPA_C17,MIO_EUR,0
